objid,modelmag_u,modelmag_g,modelmag_r,modelmag_i,modelmag_z,z
587732050024661225,25.518,21.394,20.369,20.192,20.203,3.851
587731499724963946,24.563,20.597,20.157,20.101,20.138,3.309
587731872851099931,23.788,20.792,19.909,19.822,19.777,3.619
587732578305966250,22.951,20.528,20.224,20.134,20.398,3.14
588010358532669635,21.6,19.82,19.638,19.512,19.456,3.143
588010135193059944,25.272,22.523,20.622,20.138,20.16,4.04
588009368008196274,24.299,20.462,18.875,18.614,18.519,4.208
587725551204040885,25.404,21.088,19.572,19.532,19.424,3.707
587724198821429393,23.508,20.79,20.465,20.031,19.915,3.272
588007005800890555,20.545,19.198,18.979,18.964,19.049,3.042
588007004695429497,24.007,21.828,20.213,20.008,20.289,3.901
587731874462499301,24.043,21.363,20.203,20.108,19.949,3.747
587739406251589842,24.316,22.371,20.664,20.195,20.06,4.186
587729751677141758,20.708,18.94,18.707,18.63,18.512,3.107
587739302608437388,21.345,19.614,19.16,19.152,19.118,3.189
587729228763103384,23.856,19.348,18.144,18.143,17.965,3.653
587739097523355783,25.382,21.581,19.831,19.397,19.355,3.964
587731172231349340,24.052,21.056,20.343,20.069,19.981,3.289
587727227305132284,24.731,24.588,20.477,19.181,19.121,4.976
587728307491111040,21.086,19.424,19.076,18.958,18.891,3.282
587727231596363907,21.974,20.043,19.804,19.763,19.613,3.06
588011219683246319,21.729,19.32,18.751,18.592,18.533,3.216
588011101030842763,24.897,21.525,20.815,20.136,19.792,3.182
587728920060493964,21.716,20.361,20.185,20.341,20.396,3.04
587736808841937196,24.384,25.768,21.21,19.694,19.466,5.037
587736915139559594,22.669,20.218,19.905,19.82,19.738,3.2
587736940372033595,21.536,19.607,19.308,19.173,19.125,3.172
587728676856398004,24.507,21.713,20.112,19.315,19.169,4.493
587736618248044921,25.501,22.527,20.506,19.63,19.207,4.455
587736751929295224,24.641,21.414,19.563,19.3,19.014,3.805
587736782539915654,25.118,20.217,19.845,19.664,19.481,3.25
587726877809180967,25.962,21.651,20.284,20.061,20.113,3.881
587727177921724559,24.212,22.237,19.315,19.439,18.927,4.491
587736542017814747,25.078,21.163,20.177,20.074,19.993,3.719
587736585506193646,23.697,19.197,18.871,18.816,18.855,3.181
587727221397914250,23.035,19.648,19.439,19.34,19.331,3.146
587727223021371651,24.112,20.295,19.137,19,18.848,3.68
587736941985464439,22.546,20.256,20.029,20.142,20,3.18
587737808491184472,24.274,20.938,19.223,19.009,18.891,3.965
587738947755966576,25.791,18.965,18.314,18.202,18.109,3.364
587738952570437767,22.348,20.206,19.967,19.77,19.639,3.065
587739115243831571,25.011,21.339,20.039,19.768,19.753,4.091
587728917377319084,21.572,19.123,18.834,18.63,18.513,3.174
587728931333931432,22.277,19.861,19.502,19.257,19.209,3.047
587738065659429058,23.523,19.814,19.158,18.973,18.841,3.453
587738197191033229,25.268,21.591,20.301,20.19,19.995,3.889
587728949049819359,24.195,22.512,20.533,19.825,19.388,4.207
587729159513571523,21.331,19.773,19.606,19.531,19.532,3.201
587738565482709481,23.345,22.778,20.422,19.546,19.188,4.519
587738570318938287,22.925,20.29,19.745,19.62,19.715,3.14
587729160050835776,23.971,21.799,20.669,20.517,20.73,3.693
587729386072047824,25.687,21.328,20.356,20.241,20.23,3.72
587738616481448024,23.272,20.284,20.012,19.793,19.903,3.306
587738618103005327,23.463,21.461,19.578,19.524,19.501,4.223
587738947214049511,23.669,24.707,21.514,19.657,19.54,4.791
587729387675123937,24.68,20.932,19.538,19.332,19.062,3.785
587729652355302436,24.178,23.662,21.125,20.23,19.801,4.5
587739156577386655,23.149,18.398,17.538,17.439,17.315,3.395
587739158720348442,26.247,20.65,19.324,19.241,19.228,3.753
587730775486824865,23.157,20.716,20.236,20.024,20.236,3.234
587730818435318243,23.579,20.74,20.446,20.243,20.353,3.07
587739407829500396,23.527,20.115,19.471,19.354,19.229,3.442
587739506087166113,23.451,20.639,20.291,20.128,20.295,3.127
587739609157861532,22.952,21.677,20.036,19.701,19.646,4.128
587729772610519224,23.031,20.396,20.048,19.984,19.976,3.058
587729777979097334,22.743,19.621,19.195,19.077,19.064,3.097
587739376168403090,24.354,20.461,19.758,19.633,19.64,3.307
587739377778426046,25.384,21.2,20.218,20.071,20.141,3.751
587739406785511511,22.514,20.197,19.991,19.957,19.858,3.133
588007004167078061,25.675,21.25,19.365,18.983,18.918,4.198
588007005254976035,24.09,22.661,20.702,20.234,20.049,4.47
587722983899398351,23.779,20.606,19.386,19.321,19.361,3.626
587733081352568996,24.485,21.881,19.807,19.027,18.752,4.436
587733398096707784,24.541,21.621,19.63,19.334,19.274,4.122
588017567099912543,24.354,21.642,20.289,20.105,19.942,3.716
588017572189503612,21.183,19.583,19.313,19.145,19.134,3.115
588017604155867292,24.658,20.783,19.316,19.189,19.102,3.849
587724649797320949,25.221,22.809,20.042,19.722,18.857,4.13
587725074452054462,23.172,20.716,19.239,18.994,18.934,4.124
587733441049067747,22.538,20.328,20.086,20.091,20.073,3.347
587733604259594637,24.252,25.868,21.883,19.914,19.879,5.031
588017978348798112,25.984,21.362,20.798,20.169,19.861,3.119
588017978905264238,22.752,19.767,18.995,18.968,18.963,3.648
588017979958558874,24.068,20.95,20.293,20.032,19.745,3.371
587729778521211265,22.453,21.163,19.904,19.826,19.943,4.028
587729971787399382,22.656,20.765,19.626,19.48,19.574,3.955
587730772801552762,21.808,19.341,18.914,18.819,18.748,3.196
587739648894828661,22.207,20.303,20.096,19.958,20.043,3.184
587739810498544002,22.032,20.126,19.813,19.701,19.778,3.063
587725550131413147,22.68,20.95,19.714,19.614,19.714,3.759
587725552270180619,23.48,21.142,20.199,20.034,20.216,3.473
587734691958096152,23.611,20.742,19.998,19.858,19.893,3.397
587734893284622440,24.688,20.257,19.625,19.478,19.355,3.416
588017949351805072,23.963,20.789,20.343,20.207,20.083,3.365
588017977818480778,26.002,20.35,19.934,19.957,19.821,3.272
587732153644810356,21.523,19.525,19.45,19.393,19.361,3.161
587732482223308924,22.2,20.018,19.744,19.643,19.748,3.189
588015508751188172,23.99,21.219,20.1,19.659,19.138,3.456
587731186731909280,26.113,20.021,18.968,18.839,18.608,3.467
588009371762688157,24.351,20.792,19.991,19.84,19.905,3.618
588010357996912898,22.279,20.192,19.892,19.891,19.835,3.165
587732578847162524,24.024,20.982,19.873,19.817,19.799,3.592
587732583130005694,23.636,20.689,19.712,19.567,19.581,3.582
588015510361276561,20.882,18.927,18.725,18.61,18.6,3.009
588016841786720469,24.441,20.195,19.349,19.114,19.08,3.506
587731679578292514,26.042,20.739,20.02,19.894,19.764,3.436
587731681191199022,24.003,21.132,20.259,19.551,19.165,3.283
587731869630333148,23.801,22.28,20.521,20.296,20.058,4.297
588013383798882558,22.284,20.46,20.145,20.032,20.034,3.029
587731501334134947,21.953,19.789,19.52,19.466,19.395,3.022
588010360153637075,25.258,24.733,20.922,19.251,18.848,4.986
588010878764450177,23.614,22.759,20.756,20.214,19.911,4.387
587732053778366743,24.233,20.685,19.776,19.643,19.559,3.643
587732134850068583,20.993,19.25,18.996,18.833,18.768,3.032
588011102643945656,21.171,19.551,19.329,19.48,19.289,3.029
588011125186101377,24.698,20.462,19.376,19.292,19.369,3.82
587722982291538290,26.356,21.136,19.583,19.295,19.083,4.138
587732703404032313,25.237,20.751,20.292,20.065,20.156,3.23
587732771573531062,22.88,21.248,20.135,19.862,19.922,3.743
587732772649631925,23.205,19.932,18.716,18.708,18.576,3.7
588017678765195486,22.228,20.21,18.979,18.883,18.79,3.702
588017703462830584,24.788,21.456,20.342,20.147,20.288,4.035
587731520671383734,25.105,21.243,19.873,19.583,19.512,3.925
588011218610225524,25.179,21.677,19.121,19.484,19.586,3.887
588013382204981349,23.198,19.564,19.306,19.282,19.23,3.197
587724233718891215,24.326,23.613,20.46,20.036,19.436,4.179
587733399707910297,24.61,20.677,19.347,19.156,18.792,3.707
587733427626967163,23.13,19.872,19.49,19.37,19.219,3.362
588017605766349002,23.969,21.252,19.439,19.107,19.049,4.212
588017626152632461,20.686,18.257,17.935,17.835,17.817,3.017
588017626702282944,23.893,20.5,19.787,19.664,19.639,3.342
587732483810132160,22.072,19.997,19.703,19.581,19.555,3.11
587732484886823096,23.015,20.488,20.314,20.204,20.073,3.06
588016891176812651,24.216,20.709,19.955,19.731,19.782,3.488
588017111290151062,21.527,19.444,19.29,19.269,19.213,3.072
587726016688881807,24.125,20.464,19.115,18.836,18.751,4.012
587735694840168575,21.935,20.171,19.834,19.802,19.771,3.11
587735742078386485,23.794,20.629,20.153,20.141,20.001,3.184
587735744222331026,21.513,18.983,18.708,18.558,18.462,3.159
588848901527502974,22.114,19.259,18.808,18.54,18.502,3.151
587725470136271102,22.859,20.871,19.843,19.813,19.843,3.674
587734622164222440,25.021,20.939,20.066,19.908,20.037,3.491
588017704558723332,25.238,20.445,20.195,19.993,20.203,3.236
587727866180076048,23.605,20.96,19.565,19.327,19.219,4.009
587736899040248163,23.925,20.415,19.761,19.651,19.487,3.429
587736921041404234,23.222,20.023,19.45,19.347,19.283,3.194
587728669876945199,21.891,19.642,19.283,19.199,19.077,3.229
587728879800483978,23.231,19.565,18.046,17.793,17.716,4.049
587736620397560179,25.945,21.179,20.227,20.107,19.978,3.69
587736781997277321,24.763,20.455,19.868,19.723,19.64,3.45
587726879948079729,23.232,19.165,18.646,18.51,18.425,3.311
587736525373309145,25.229,20.779,20.292,20.061,19.733,3.397
587736585498198295,23.838,21.544,20.077,19.921,19.63,3.615
587727220869038622,23.563,20.682,20.294,20.261,20.21,3.032
587727222482141488,22.935,19.808,19.197,18.939,18.839,3.309
587736941446234205,24.854,20.665,20.161,20.062,20.018,3.275
587736963993370789,23.012,20.529,20.176,19.985,19.859,3.25
587737825673150898,24.158,22.154,19.601,19.513,19.255,4.432
587731173841437912,22.638,20.133,19.872,19.897,19.82,3.013
587738952024391787,23.019,20.626,20.112,19.865,19.882,3.188
587739098055508142,26.146,25.769,20.293,18.444,18.572,4.912
587739114708664496,22.085,20.071,19.738,19.727,19.846,3.17
587728906633937227,25.274,19.707,18.467,18.38,18.314,3.676
587728930801713481,26.125,20.358,19.023,18.851,18.745,3.775
587738065654120918,25.213,21.682,19.872,19.44,19.343,4.367
587738195578389120,23.505,21.661,20.381,20.255,20.087,3.829
587728932420517976,22.209,19.703,19.469,19.39,19.351,3.144
587729158975324359,25.715,20.884,19.807,19.766,19.814,3.599
587738564407722431,25.052,22.373,20.373,19.95,19.791,4.363
587738569782264027,25.132,22.411,20.119,20.085,19.957,4.106
587738615944446040,22.943,20.402,20.062,19.956,20.156,3.23
587729160039891065,23.23,20.179,19.855,19.749,19.621,3.258
587738615952048247,22.373,20.048,19.802,19.765,19.726,3.054
587738617567445180,24.089,22.776,20.216,20.025,19.905,4.274
587738947205071022,24.53,20.774,20.007,19.699,19.607,3.235
587729409147601422,24.002,23.233,21.449,20.097,20.103,4.666
587739132957425895,23.36,20.412,19.824,19.572,19.479,3.211
587730774955393433,23.879,25.403,21.17,19.798,19.485,4.801
587730817365377194,23.682,21.534,20.038,19.867,19.968,3.965
587739407314452551,23.417,19.955,19.702,19.558,19.398,3.155
587739608621711437,23.269,20.165,19.898,20.055,19.78,3.126
587729752741839108,23.818,20.318,19.874,19.735,19.629,3.281
587729777446093074,22.696,20.099,19.083,19.055,19.049,3.65
587739375627665585,22.871,20.327,20.097,20.013,19.996,3.028
587739377772986873,25.893,22.906,20.795,20.185,19.823,4.368
587739406768472224,21.115,18.936,18.572,18.45,18.473,3.246
587731886271955224,23.605,20.027,19.613,19.498,19.449,3.187
587731891113623735,25.365,21.09,20.277,20.147,19.858,3.525
587732050018959417,19.653,18.407,18.299,18.278,18.222,3.02
588007004732916130,25.343,21.401,20.076,20.055,20.382,3.873
587732772665098381,24.427,20.539,18.776,18.498,18.431,3.75
587733080815042712,22.224,20.407,20.118,20.055,19.882,3.086
587733397568225418,23.298,20.606,20.211,20.185,20.253,3.328
588017567091785953,23.494,20.657,20.166,20.059,20.164,3.241
588017571389571145,23.192,20.197,19.69,19.58,19.392,3.097
588017604146757691,22.597,20.034,19.616,19.519,19.364,3.37
587724648722333858,21.812,19.237,18.827,18.69,18.709,3.227
587725041698799754,25.971,19.708,18.847,18.773,18.807,3.607
587733440517112296,24.501,20.833,19.778,19.634,19.615,3.648
587733603724034204,26.264,20.747,19.672,19.659,19.643,3.749
588017978338181368,24.022,21.388,20.302,20.213,20.158,3.714
588017979445215353,24.801,20.562,19.83,19.563,19.369,3.475
587729971250397407,23.303,19.191,18.691,18.549,18.51,3.325
587730023328448682,24.444,20.168,19.999,20.115,20.067,3.166
587739647816237115,24.159,20.346,20.018,19.754,19.67,3.219
587739809961542018,24.973,21.173,20.38,20.244,20.336,3.588
587725551735931122,23.943,21.973,20.017,19.345,19.184,4.444
587734690890973383,24.51,20.694,20.05,19.978,20.079,3.278
587734892750110865,23.835,21.288,19.528,19.417,19.606,4.065
588017947743289386,21.325,19.378,19.25,19.181,19.193,3.083
588017977805177037,25.512,20.604,20.275,20.157,19.926,3.24
587732153106169971,25.826,20.085,18.787,18.532,18.472,3.709
587732482196439115,24.462,20.513,19.904,19.733,19.557,3.447
588015508732051546,23.164,19.449,19.153,19.07,19.011,3.252
587731185668194449,21.803,18.726,18.395,18.28,18.273,3.152
588009370152730715,20.888,18.942,18.744,18.672,18.586,3.147
587732578843820200,23.893,20.144,18.887,18.901,18.817,3.792
587732582591299738,21.686,19.976,19.933,19.896,20.012,3.027
587732702319477048,23.197,21.194,19.989,19.893,19.677,3.744
588016841245393335,24.969,22.144,20.36,19.932,19.749,4.091
588016890636271698,20.189,18.425,18.132,18.099,18.115,3.277
587731522821947929,23.507,24.402,21.729,20.117,19.903,4.616
587731680656490762,24.815,21.678,20.096,19.735,19.869,4.196
588013383795605895,24.29,20.986,20.178,19.918,19.715,3.446
588015508213006544,21.613,19.013,18.677,18.589,18.565,3.075
587731501330071709,22.08,19.068,18.618,18.522,18.395,3.344
588010360142627024,22.998,21.374,20.204,20.017,20.113,3.738
588010878756520386,23.284,22.393,20.317,19.752,19.312,4.35
588010879828820303,23.247,21.344,20.126,19.971,19.692,3.699
587722982283608163,21.577,20.305,19.319,19.199,19.067,3.626
587732703390007705,24.807,18.796,17.88,17.093,16.775,3.346
587732771051471055,24.042,21.165,19.499,19.061,18.963,4.017
587732772127375583,22.523,21.022,20.102,20.09,20.023,3.643
588017627777007676,24.725,21.381,20.334,20.016,20.235,3.765
588017703456669801,20.356,18.178,17.766,17.564,17.472,3.167
587731520665485685,26.171,20.077,18.46,18.383,18.508,3.846
588011218070405396,24.983,21.385,20.177,19.977,20.067,3.843
588013382188663106,24.077,19.859,19.632,19.569,19.353,3.319
587724232109850759,21.886,19.934,19.821,19.815,19.787,3.086
587733399185260802,25.109,20.397,19.795,19.641,19.485,3.529
587733424943202440,23.432,20.005,19.519,19.41,19.315,3.371
588017605759926345,22.011,20.019,19.709,19.59,19.612,3.201
588017625628934408,24.507,21.651,20.204,20.117,20.073,3.759
588017626689634444,24.274,20.853,20.031,19.849,19.746,3.502
587732483293905062,26.024,22.097,20.376,20.08,19.75,3.673
587732484365877458,24.419,21.097,19.666,19.53,19.641,3.753
587732577774338312,23.202,20.022,19.557,19.329,19.175,3.31
588017110226043392,26.072,22.201,20.459,20.025,19.895,4.417
588017116122382458,22.253,20.111,19.862,19.769,19.665,3.105
587726032774758928,22.851,23.359,20.646,20.407,19.642,4.072
587735696983261257,21.495,19.761,19.518,19.414,19.373,3.043
587735743692800578,24.681,25.194,21.659,19.299,18.643,5.275
588848900995285143,24.377,23.273,21.297,19.901,19.929,4.716
587725469591011546,21.484,19.515,18.873,18.715,18.482,3.398
587725503947538513,19.697,17.507,17.36,17.419,17.22,3.007
587734621103849591,22.817,20.197,19.902,19.795,19.745,3.196
588017704547844159,23.506,21.706,19.961,19.441,18.878,3.537
588017712588193939,23.565,21.134,19.916,19.744,19.698,3.686
588017721182191759,24.396,20.994,19.728,19.756,19.617,3.886
587725980690219076,20.98,19.306,19.145,19.125,19.075,3.012
588011102105370802,22.602,20.233,19.999,19.952,20.019,3.261
587732134311952531,25.183,20.594,20.012,20.03,19.825,3.271
588010880375194164,23.463,20.786,20.259,20.046,19.979,3.329
588010878771855648,23.709,20.632,19.91,19.766,19.55,3.452
588010877686710376,24.296,20.306,18.894,18.996,19.138,4.037
587731499186978968,23.893,20.027,19.666,19.236,18.964,3.105
588013384346697863,23.35,20.359,19.953,19.402,19.052,3.034
587724197211668624,21.037,19.564,19.198,19.099,19.024,3.067
587732048413982905,25.392,21.263,20.086,19.988,19.858,3.725
587731873919861095,21.224,19.09,18.863,18.906,18.694,3.011
587730846350837273,26.213,21.339,20.558,20.295,20.098,3.46
587739096986484856,24.038,20.564,20.229,20.09,19.882,3.361
587727226767081625,24.467,21.186,20.12,19.923,20.149,3.614
587727942953402732,22.13,19.809,19.45,19.243,19.086,3.308
587728309639053371,21.81,19.698,19.253,19.22,19.186,3.349
587725817494110300,22.843,19.279,18.809,18.65,18.642,3.246
588017625082232913,20.902,18.963,18.897,19.449,18.906,3.082
588017605222334653,24.811,21.054,20.188,19.926,19.749,3.478
588011219671056582,23.487,22.075,20.236,19.73,19.524,4.235
588011217524621435,24.011,20.649,20.153,19.991,20.302,3.265
588009372303097988,23.099,20.483,20.107,20.006,20.068,3.331
587729782275244334,24.944,20.013,18.999,18.887,18.788,3.581
588007005779919351,24.549,22.558,20.683,20.267,20.123,4.277
588007004191850836,22.268,20.171,19.884,19.873,19.862,3.049
587738573532168339,23.438,20.447,20.031,20.141,20.135,3.2
587728919520870556,22.078,19.77,19.417,19.226,19.29,3.075
587730848496813667,25.453,21.041,20.706,20.113,19.721,3.103
588010878771790070,24.786,21.146,20.033,19.985,20.233,3.725
588010877685399671,21.251,19.097,18.753,18.598,18.65,3.167
587731499183308998,26.218,20.73,19.276,19.111,18.907,3.821
588009366397977040,24.842,22.063,20.567,20.505,20.669,3.881
588017977274269759,22.29,19.493,19.316,19.2,19.175,3.25
587725550671822988,24.3,20.669,19.506,19.376,19.36,3.801
587732048411951274,23.292,20.653,20.258,20.002,20.054,3.357
587731889501700234,25.054,20.057,19.504,19.335,19.241,3.277
587739377232773492,25.529,24.621,21.373,19.75,19.447,4.711
587730846350247099,23.986,21.636,19.743,19.47,19.518,4.192
587728309638660233,25.272,20.146,19.393,19.185,19.029,3.459
587727884967280730,23.04,19.504,19.105,19.071,19.083,3.303
587729782274654757,24.581,19.561,18.672,18.489,18.401,3.507
587727178986619105,26.211,21.816,20.244,20.031,19.847,3.941
587727212810928378,22.229,20.597,20.35,20.52,20.214,3.143
588011123045302370,24.722,20.443,20.111,20.078,19.881,3.301
588017625081315503,22.702,20.319,18.835,18.664,18.608,4.104
588017603612574376,26.054,25.293,21.292,19.85,19.772,4.783
587738572997722235,22.677,20.412,20.164,20.133,20.01,3.075
588011219670401146,21.647,19.747,19.549,19.478,19.455,3.119
588007005779460313,24.99,23.816,20.627,19.305,19.296,4.79
588011216991158534,23.807,22.557,20.486,19.783,19.388,4.563
588010880371982458,22.482,19.958,19.628,19.485,19.512,3.101
587735044153213437,24.763,21.408,20.56,20.216,20.472,3.504
588017627228340355,21.375,19.422,18.255,18.217,18.19,3.591
588017605216436388,23.776,20.116,19.733,19.57,19.528,3.214
587724242841174271,25.915,21.531,20.076,19.973,20.123,3.957
588011216990371932,23.033,19.842,19.506,19.475,19.438,3.339
588011123045040447,24.729,20.769,20.407,20.205,20.278,3.221
588010880370606177,23.974,20.335,19.447,19.146,19.047,3.46
587732135921516698,22.847,20.308,19.854,19.75,19.838,3.053
588010358549512284,22.621,20.197,19.78,19.62,19.515,3.251
588009365868184176,25.543,23.208,20.566,20.299,20.274,4.399
587725550671691937,20.251,19.036,18.957,18.93,18.94,3.016
588017603611197553,25.31,21.29,19.987,19.994,20.046,3.821
587731873388167521,23.728,20.239,19.871,19.812,19.726,3.196
587739304212562051,22.391,20.025,18.8,18.604,18.401,3.607
587727226228834556,24.864,25.75,21.342,19.528,19.583,5.01
587728678467797156,24.543,21.202,19.928,19.853,19.711,3.748
588009372302770288,23.844,20.038,19.003,18.755,18.499,3.425
588013382731432040,21.474,19.759,19.411,19.397,19.298,3.05
588011219146440871,22.56,20.029,19.83,19.773,19.649,3.117
587728918985900163,22.743,20.529,20.38,20.622,20.675,3.098
588010878771396784,21.951,19.692,19.441,19.297,19.25,3.049
587727876380688765,23.881,21.792,20.339,20.306,20.182,3.744
588013382741131422,22.234,19.98,19.944,19.891,19.883,3.126
587732136452751473,24.238,20.133,18.967,18.733,18.56,3.822
588010879301779621,22.174,20.342,20.109,20.104,20.071,3.102
588009366405054583,24.231,20.731,19.549,19.389,19.473,3.662
587729227688444151,22.842,21.206,20.323,19.635,19.217,3.035
587728880876191988,23.988,21.261,20.11,20.022,20.015,3.648
587727226769244623,23.264,21.729,20.671,20.365,19.625,3.35
587735488672104725,22.868,21.126,20.342,20.09,19.85,3.379
588007004195848478,21.77,19.596,19.231,19.194,19.17,3.064
587732048942268625,23.39,19.473,18.635,18.472,18.439,3.53
587727213879755648,20.797,18.598,18.272,18.144,18.081,3.198
587726014545461492,24.154,20.383,18.661,18.25,18.053,4.161
588013384354300059,21.354,19.607,19.413,19.492,19.485,3.127
587731872316391628,22.776,20.235,19.824,19.619,19.438,3.212
587731868552003700,22.839,20.276,19.839,19.73,19.766,3.235
587730846351491575,24.998,20.905,20.154,20.026,19.915,3.513
587727230522949826,23.934,21.948,19.971,19.838,19.762,4.148
587725473883292205,25.618,20.985,20.326,20.149,20.105,3.46
588011123576537311,24.893,20.977,19.312,19.114,18.967,3.953
588009372836495481,22.958,20.043,19.772,19.639,19.528,3.207
587724197743231145,20.9,18.48,18.243,17.957,17.812,3.065
587728679541866752,23.943,21.555,19.981,19.673,19.748,4.099
587726031729918159,21.03,19.452,19.226,19.15,19.119,3.201
588011219673874587,22.616,20.192,20.009,20.188,20.146,3.208
588011217526390928,22.764,20.042,19.568,19.456,19.354,3.079
587732054846865813,24.236,20.442,19.774,19.619,19.655,3.409
588010359077339496,25.443,21.618,20.533,20.247,20.507,3.539
587728919522705593,26.058,21.025,19.805,19.738,19.957,3.777
588017713656234129,21.902,19.888,19.618,19.541,19.558,3.2
588017721717162022,21.429,19.508,19.376,19.34,19.288,3.113
587725993035038964,23.178,19.503,19.515,19.328,19.212,3.153
587726016150110366,22.12,20.716,20.331,20.24,20.254,3.361
587734949128241295,21.986,19.691,19.27,19.134,19.151,3.138
587735043073376445,21.344,19.546,19.272,19.255,19.267,3.169
588848898828075110,21.941,19.57,19.627,19.539,19.306,3.031
587727180598018275,26.609,23.154,20.15,20.503,20.62,3.718
587735661011337381,20.744,19.657,19.469,19.233,19.019,3
587735664770023504,22.85,20.494,20.05,19.917,19.911,3.37
587735666389287094,22.196,19.498,19.138,19.073,19.09,3.209
588297863636975969,21.872,19.719,19.214,18.942,18.9,3.292
588298663574765758,23.774,20.629,19.386,19.56,19.575,3.779
587725816946229372,24.026,19.614,18.489,18.426,18.373,3.648
587735240107688211,25.405,22.652,20.609,20.08,19.904,4.339
587735343192474082,26.724,20.833,20.31,19.858,19.789,3.332
587735346961843108,24.651,25.319,21.699,19.971,19.9,5.01
588017979982086326,21.982,19.828,19.557,19.427,19.639,3.008
588018055122977028,20.469,19.195,18.95,19.015,19.047,3.033
588018090010083776,24.591,21.551,19.535,18.698,18.49,4.496
587726033877860643,24.685,22.16,19.6,19.175,18.826,4.48
587735349091107220,24.177,21.597,20.031,19.698,19.477,4.153
587735430152913007,23.478,19.497,18.515,18.442,18.451,3.575
587735490819195081,22.711,19.984,19.813,19.648,19.577,3.202
588018253216481527,20.187,18.134,17.712,17.632,17.62,3.293
588295840711049347,21.756,20.071,19.813,19.814,19.732,3.002
587729408614334650,24.282,20.372,18.894,18.773,18.838,4.093
587727229985292590,25.252,22.773,20.75,20.532,20.422,4.156
588010878228431019,23.648,20.287,19.962,19.718,19.558,3.139
587726033335615769,25.198,21.491,18.975,18.595,18.448,4.442
587727179545706609,22.277,19.911,19.686,19.616,19.531,3.015
588848900966121926,24.41,21.864,20.237,19.945,19.786,4.084
587725551206072799,25.432,22.148,20.419,20.25,20.106,4.139
587725775607955810,25.631,21.765,20.095,19.804,19.572,4.174
587725468524282051,22.746,20.112,19.976,19.95,19.871,3.005
587727779743400020,22.525,19.04,17.978,17.852,17.775,3.716
588017626684719218,24.817,21.421,20.024,19.792,19.632,4.101
588017605750489239,22.338,20.022,19.829,19.649,19.323,3.096
588011101035233584,23.465,21.751,20.161,19.747,19.911,4.024
587732051098796169,23.35,19.843,18.904,18.762,18.689,3.693
587731500258885886,23.671,22.527,20.606,19.855,19.708,4.509
587732701792043259,23.481,21.448,20.77,20.157,19.984,3.119
588009368549916872,22.952,19.13,17.62,17.609,17.633,3.959
588017603627647081,21.154,19.408,19.299,19.223,19.21,3.048
587739406758642011,25.421,20.695,20.375,20.658,20.807,3.239
587729752206803244,24.028,20.402,19.864,19.732,19.474,3.409
587739302614139052,21.862,20.516,19.547,19.537,19.363,3.674
588011218068045988,22.549,19.62,19.298,19.277,19.258,3.302
588017627768553597,25.952,20.877,20.002,19.767,19.557,3.526
588011124114718857,22.505,20.28,19.932,19.839,19.712,3.042
587732134302908749,25.812,23.392,20.856,19.864,19.727,4.444
587739114699686355,21.849,19.092,18.769,18.568,19.004,3.135
587727179546427651,25.633,20.777,19.372,19.227,19.254,3.966
587725468526706876,22.186,19.783,19.459,19.355,19.455,3.197
587726032260300954,23.974,21.248,20.025,19.998,20.045,3.709
587726015083053153,25.221,20.149,19.149,18.856,18.69,4.008
587732134306775256,25.239,21.155,19.512,19.469,19.583,3.801
588010878228955298,22.977,20.272,20.079,19.944,19.886,3.109
587725551207645638,24.15,21.798,20.091,19.854,19.928,3.945
587731885735018731,25.06,19.928,18.696,18.675,18.559,3.772
587739305287352470,21.874,20.289,20.069,20.05,19.988,3.001
587739408389177601,24.662,21.368,20.673,20.077,20.44,3.205
588017626686029945,20.01,18.514,18.322,18.247,18.296,3.056
588017605752979808,25.691,22.855,20.627,20.07,20.074,4.422
588013381665816724,23.127,20.334,19.977,19.893,19.908,3.115
587731500259147993,26.083,21.152,19.981,19.767,19.886,3.586
588013383279968426,23.321,20.471,19.618,19.381,19.323,3.509
588010135733076390,26.383,21.864,20.294,20.388,20.319,3.825
587739720851129014,23.957,21.223,19.724,19.377,19.288,4.092
587732049485168771,21.755,19.093,18.751,18.585,18.516,3.325
587731890574655615,23.944,20.474,19.387,19.401,19.397,3.739
587729158436290786,24.645,20.799,19.893,19.742,19.595,3.556
587731172234428990,24.971,19.534,18.675,18.51,18.286,3.403
587728308028309709,24.955,20.813,19.833,19.727,19.71,3.805
588013383263191385,24.739,21.032,20.536,20.038,19.685,3.152
588007005808558389,23.951,20.252,19.076,18.975,18.75,3.641
588011218068897956,23.156,20.328,19.355,19.172,18.973,3.859
588017604137779438,25.248,22.453,20.568,19.897,19.514,3.697
588011101566861409,23.756,19.903,19.272,19.143,19.051,3.374
587739406759690374,22.712,20.241,19.828,19.637,19.645,3.05
587731886276149480,23.129,20.831,19.621,19.538,19.584,3.809
587728879801794766,22.582,19.239,19.024,19.073,19.097,3.198
587725818568704208,24.554,21.324,19.896,19.714,19.499,3.71
587735664765370537,23.647,20.878,19.59,19.388,19.21,3.754
587724233714827395,22.847,20.453,20.281,20.388,20.213,3.092
588013382199279883,25.223,21.269,20.211,19.986,20.201,3.843
588011124657815735,24.511,20.383,20.013,19.961,19.786,3.342
587731681186939049,22.49,20.287,20.167,20.009,19.931,3.126
587725551750545498,20.159,18.629,18.468,18.353,18.297,3.112
587729160040546491,23.538,21.442,19.898,19.62,19.59,4.046
