objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,petroR50_r,petroR90_r,specobjid,specClass,redshift,plate,mjd,fiberid
587725039552299113,173.70238134,-3.28718227,18.514235,17.281221,16.679024,16.29468,16.025562,1231,40,2,30,1.821456,5.222403,92266918957809664,2,0.051122,327,52294,132
587725039552299151,173.78085684,-3.08851441,18.059109,16.593218,15.81633,15.399499,15.049857,1231,40,2,30,4.371457,9.723202,92266919083638784,2,0.104803,327,52294,162
587725039552364619,173.81097024,-3.15423407,17.338129,15.96411,15.421111,15.176743,15.044652,1231,40,2,31,6.247516,13.007384,92548343158276096,2,0.029801,328,52282,314
587725039552364624,173.81483588,-3.11506809,19.010151,17.009974,16.02556,15.58633,15.197487,1231,40,2,31,3.222362,10.08758,92266919154941952,2,0.104578,327,52294,179
587725039552364715,173.96102011,-3.09570309,17.834818,16.642607,16.184296,15.930394,15.723762,1231,40,2,31,5.479095,11.566831,92266918995558400,2,0.046441,327,52294,141
587725039552430229,174.01889603,-3.1014058,16.228331,14.8614,14.233546,13.884547,13.520577,1231,40,2,32,5.5849,17.760796,92266919016529920,2,0.019571,327,52294,146
587725039552495814,174.20382489,-3.14965332,19.374496,17.374754,16.390184,15.955047,15.584194,1231,40,2,33,2.218007,7.226014,92266918634848256,2,0.104657,327,52294,55
587725039552495842,174.24153418,-3.11343203,18.996372,17.212915,16.343838,15.948519,15.617447,1231,40,2,33,1.743251,5.392828,92548342935977984,2,0.085132,328,52282,261
587725039552561266,174.29908755,-3.25288973,18.870432,17.434242,16.621359,16.154835,15.775497,1231,40,2,34,3.441208,8.154543,92266918626459648,2,0.102896,327,52294,53
587725039552561273,174.30602071,-3.27614851,19.468191,17.588381,16.605053,16.169449,15.806804,1231,40,2,34,2.491686,7.482225,92266918655819776,2,0.103403,327,52294,60
587725039552561298,174.32477664,-3.16838034,19.292967,17.178062,16.172716,15.740891,15.341066,1231,40,2,34,2.500097,8.008661,92266918647431168,2,0.104627,327,52294,58
587725039552561316,174.34595084,-3.21496289,18.940165,17.628519,16.88356,16.440945,16.13789,1231,40,2,34,2.62364,5.956978,92266918639042560,2,0.140229,327,52294,56
587725039552561319,174.35221027,-3.2177583,19.060146,17.730474,17.033457,16.603273,16.323856,1231,40,2,34,2.479826,5.328653,92548343078584320,2,0.138563,328,52282,295
587725039552561388,174.32628353,-3.2319991,19.39146,18.02232,17.292437,16.94043,16.64744,1231,40,2,34,3.41539,7.153243,92548343061807104,2,0.103518,328,52282,291
587725039552626769,174.42471698,-3.2942944,19.284925,17.968328,17.455389,17.069069,16.888599,1231,40,2,35,2.812621,6.114405,92548343024058368,2,0.085159,328,52282,282
587725039552626772,174.43205332,-3.26588762,19.029989,17.948555,17.488417,17.157578,17.0215,1231,40,2,35,2.585297,4.721405,92266918454493184,2,0.104341,327,52294,12
587725039552626814,174.50023451,-3.22510985,19.147184,17.475752,16.594971,16.168081,15.850809,1231,40,2,35,2.684126,8.185218,92266918488047616,2,0.108091,327,52294,20
587725039552692307,174.67850787,-3.2342344,18.291674,18.185659,17.973957,17.681759,17.713623,1231,40,2,36,0.973952,2.71807,92266918483853312,3,0.21237,327,52294,19
587725039552692337,174.59308827,-3.20909457,19.494034,17.56959,16.633654,16.227083,15.858762,1231,40,2,36,2.290021,6.401238,92266918471270400,2,0.109393,327,52294,16
587725039552954540,175.28366981,-3.16693425,19.441387,18.496454,18.121035,17.856932,17.753611,1231,40,2,40,1.330018,3.130245,92548342181003264,2,0.134749,328,52282,81
587725039552954625,175.23062133,-3.19484628,19.019165,17.88139,17.552933,17.268068,17.070421,1231,40,2,40,3.404329,7.303671,92548342403301376,2,0.047767,328,52282,134
587725039553019974,175.32237936,-3.15084207,18.31559,16.671301,15.882164,15.472295,15.172019,1231,40,2,41,3.827017,8.901465,92548342659153920,2,0.061607,328,52282,195
587725039553020009,175.39870504,-3.30312733,18.626463,17.020569,16.209291,15.782264,15.387817,1231,40,2,41,3.137498,8.051091,92548342260695040,2,0.108644,328,52282,100
587725039553085565,175.46399218,-3.18514933,19.372244,17.944082,17.184053,16.718687,16.376877,1231,40,2,42,1.67436,4.015705,92548342189391872,2,0.099849,328,52282,83
587725039553085576,175.47370872,-3.25482994,18.123962,17.054609,16.48782,16.069719,15.831464,1231,40,2,42,2.174981,5.222208,92548342025814016,2,0.124457,328,52282,44
587725039553085597,175.53148777,-3.19023766,18.891926,17.428928,16.679758,16.216122,15.95096,1231,40,2,42,2.29631,6.258457,92548342063562752,2,0.099461,328,52282,53
587725039553151069,175.65821051,-3.11256009,18.384466,16.608656,15.759266,15.262904,14.88199,1231,40,2,43,4.504735,11.362515,92548342432661504,2,0.055599,328,52282,141
587725039553151113,175.75348986,-3.21450909,18.786243,17.504435,17.045385,16.700609,16.44775,1231,40,2,43,3.265291,7.67066,92548342084534272,2,0.056194,328,52282,58
587725039553282194,176.03998164,-3.24230045,18.763899,16.804586,15.884202,15.435581,15.048019,1231,40,2,45,2.836129,8.575961,92548341858041856,2,0.056589,328,52282,4
587725039553347599,176.09057045,-3.1840589,17.711634,15.735706,14.827636,14.403907,14.043129,1231,40,2,46,3.185408,9.428487,92548341920956416,2,0.056968,328,52282,19
587725039553347646,176.1401807,-3.14626222,18.311556,17.229565,16.758265,16.309734,15.901265,1231,40,2,46,3.385051,7.915791,92548342281666560,2,0.096804,328,52282,105
587725039553347709,176.089431,-3.22015684,18.162958,16.175301,15.244961,14.83979,14.477488,1231,40,2,46,3.488778,9.921357,92828847350743040,2,0.057113,329,52056,285
587725039553413234,176.22913358,-3.1901294,18.654173,17.051805,16.170408,15.734363,15.384164,1231,40,2,47,3.616951,8.793069,92548341904179200,2,0.096277,328,52282,15
587725039553413257,176.30340164,-3.11407633,19.409491,17.651035,16.780952,16.388391,16.104816,1231,40,2,47,2.11039,5.897575,92548342101311488,2,0.070286,328,52282,62
587725039553413258,176.3061385,-3.12282959,19.003542,17.863899,17.463066,17.210667,17.036453,1231,40,2,47,2.872362,6.144502,92828847279439872,2,0.057281,329,52056,268
587725039553544283,176.57076467,-3.17903812,17.326916,15.939783,15.422134,15.139572,14.93565,1231,40,2,49,11.291974,26.361498,92828847208136704,2,0.017539,329,52056,251
587725039553544321,176.62539742,-3.21612059,18.954723,17.814728,17.302591,16.967905,16.758837,1231,40,2,49,2.933453,6.782655,92828847078113280,2,0.092333,329,52056,220
587725039553544437,176.63896875,-3.14019646,19.038757,17.785343,17.440002,17.349394,17.350668,1231,40,2,49,5.129236,11.301051,92828847115862016,2,0.017146,329,52056,229
587725039553609895,176.7322576,-3.14461598,18.450079,16.594011,15.667885,15.246939,14.866401,1231,40,2,50,2.582903,8.875575,92828847082307584,2,0.062842,329,52056,221
587725039553675339,176.90353929,-3.24530224,19.295397,18.051018,16.873608,16.265558,16.43383,1231,40,2,51,2.666457,5.342521,92828846704820224,2,0.210802,329,52056,131
587725039553675402,176.83767222,-3.22552971,19.590019,17.729427,16.849548,16.337044,16.045483,1231,40,2,51,2.051195,4.903461,92828847048753152,2,0.091701,329,52056,213
587725039553675425,176.85959003,-3.23216706,19.159525,18.053726,17.359524,16.943413,16.714203,1231,40,2,51,2.121354,4.48533,92828846709014528,2,0.173838,329,52056,132
587725039553675444,176.88463781,-3.10787612,19.426868,18.20059,17.572414,17.222237,16.942274,1231,40,2,51,1.925344,4.297796,92828846943895552,2,0.12384,329,52056,188
587725039553740888,177.07516865,-3.11700822,18.358221,16.559067,15.699029,15.240669,14.88462,1231,40,2,52,3.660275,9.899406,92828846939701248,2,0.058847,329,52056,187
587725039553740955,176.97284643,-3.23784336,19.507406,17.853695,17.136003,16.847254,16.677317,1231,40,2,52,0.899269,1.979316,92828846713208832,1,2.13039E-4,329,52056,133
587725039553740968,176.98293172,-3.15088495,18.266634,16.74523,15.936639,15.504127,15.182932,1231,40,2,52,3.849003,9.531075,92828846952284160,2,0.092137,329,52056,190
587725039553937568,177.48402337,-3.29533376,18.746181,17.585279,17.10943,16.788666,16.52706,1231,40,2,55,2.334232,5.683731,93111670993321984,2,0.077529,330,52370,296
587725039553937618,177.46429522,-3.16025751,18.910616,17.611164,16.95373,16.59293,16.304029,1231,40,2,55,4.205428,8.495209,92828846344110080,2,0.108618,329,52056,45
587725039554003139,177.67169633,-3.15189456,19.59009,17.742353,16.769215,16.321228,15.94978,1231,40,2,56,3.069829,7.315083,92828846654488576,2,0.126284,329,52056,119
587725039554003140,177.67676598,-3.18507368,19.295635,17.983294,17.385059,16.996407,16.762602,1231,40,2,56,2.28684,6.095903,93111670699720704,2,0.080333,330,52370,226
587725039554003152,177.69509553,-3.19273428,19.009115,16.918556,15.995039,15.558479,15.187581,1231,40,2,56,2.168453,6.862769,93111670678749184,2,0.07646,330,52370,221
587725039554003161,177.69784683,-3.28137519,19.554483,18.275105,17.450586,17.024191,16.721905,1231,40,2,56,1.46603,4.094573,92828846201503744,3,0.148515,329,52056,11
587725039554068506,177.74014072,-3.14029012,19.376047,18.01108,17.318668,16.872334,16.611107,1231,40,2,57,2.156036,5.277324,92828846423801856,2,0.091984,329,52056,64
587725039554068598,177.85012817,-3.13573888,18.837967,16.660339,15.717923,15.251371,14.94329,1231,40,2,57,3.717009,11.310658,92828846411218944,2,0.090134,329,52056,61
587725039554068625,177.71244969,-3.1869585,19.368317,17.346043,16.297844,15.842445,15.475752,1231,40,2,57,3.302079,10.475915,92828846163755008,2,0.128597,329,52056,2
587725039554068634,177.71715981,-3.13770929,19.050718,17.129982,16.222412,15.806042,15.467681,1231,40,2,57,2.979891,9.367832,92828846599962624,2,0.077472,329,52056,106
587725039554068691,177.76119624,-3.31731975,18.82568,17.373474,16.68173,16.27775,16.001064,1231,40,2,57,3.397459,6.98372,92828846188920832,2,0.07704,329,52056,8
587725039554068710,177.77697579,-3.23396321,19.378567,17.399921,16.505484,16.082441,15.733758,1231,40,2,57,2.204613,7.80599,93111670783606784,2,0.075054,330,52370,246
587725039554068717,177.78571359,-3.25087231,18.444332,16.556511,15.625336,15.189769,14.847903,1231,40,2,57,3.458482,11.367952,93111670808772608,2,0.077301,330,52370,252
587725039554068740,177.82027372,-3.25907215,18.969883,17.155676,16.309618,15.899286,15.571039,1231,40,2,57,3.460308,8.010773,92828846218280960,2,0.07699,329,52056,15
587725039554068774,177.85158466,-3.2130144,19.040291,17.905691,17.248661,16.801847,16.619837,1231,40,2,57,2.593286,5.589219,92828846167949312,2,0.12772,329,52056,3
587725039554134098,177.86789142,-3.17865415,19.392952,18.36862,17.780645,17.421717,17.195665,1231,40,2,58,2.178041,4.624149,92828846222475264,2,0.127818,329,52056,16
587725039554134109,177.89311606,-3.13671324,19.151897,17.578644,16.731339,16.343027,16.012669,1231,40,2,58,3.41146,7.262507,92828846314749952,2,0.090489,329,52056,38
587725039554134126,177.92162337,-3.17476656,18.565392,16.619482,15.63847,15.19546,14.844458,1231,40,2,58,3.343276,10.62362,92828846205698048,2,0.089786,329,52056,12
587725039554134148,177.93200136,-3.20098499,19.338837,17.438654,16.499975,16.071476,15.693084,1231,40,2,58,3.152418,9.063924,93111670536142848,2,0.090054,330,52370,187
587725039554134166,177.96695137,-3.12230119,19.192108,17.243443,16.318535,15.883858,15.539097,1231,40,2,58,1.93992,5.910831,92828846297972736,2,0.077021,329,52056,34
587725039554134185,177.98569722,-3.14206257,18.340218,16.901705,16.222141,15.81049,15.547066,1231,40,2,58,4.273993,9.756762,93111670544531456,2,0.08901,330,52370,189
587725039554134194,178.00353228,-3.14687701,19.036879,17.135174,16.186453,15.75202,15.396298,1231,40,2,58,2.910088,9.535522,93111670540337152,2,0.088712,330,52370,188
587725039554199587,178.08253499,-3.1481385,19.002722,16.953007,16.037077,15.696992,15.510451,1231,40,2,59,0.908708,1.960675,93111670460645376,1,-3.17565E-6,330,52370,169
587725039554199621,178.10432047,-3.17923387,18.441589,17.859312,17.265738,16.870335,16.662092,1231,40,2,59,1.95741,5.005482,93111670456451072,2,0.165092,330,52370,168
587725039554199700,178.07773167,-3.17639575,19.508137,17.690397,16.7432,16.260286,15.870879,1231,40,2,59,2.39493,7.076045,93111670519365632,2,0.091016,330,52370,183
587725039554330745,178.36939171,-3.22978877,17.296314,16.51329,16.178753,16.111647,16.075138,1231,40,2,61,5.1632,11.81073,93111670355787776,2,4.8194E-3,330,52370,144
587725039554330782,178.45123775,-3.21852986,18.577147,17.757298,17.45484,17.283516,17.267088,1231,40,2,61,3.985437,9.072125,93111670313844736,2,4.79874E-3,330,52370,134
587725039554330788,178.45689115,-3.11952382,18.27282,16.897505,16.186371,15.784555,15.526515,1231,40,2,61,4.190657,8.88464,93111670183821312,2,0.088367,330,52370,103
587725039554396168,178.47826434,-3.3055286,19.38711,18.559185,16.557526,16.149473,15.669584,1231,40,2,62,3.971233,9.279559,93111670305456128,2,0.136956,330,52370,132
587725039554396229,178.56994881,-3.29878781,19.554794,17.2145,16.081747,15.574157,15.151722,1231,40,2,62,3.578397,12.577415,93111670158655488,2,0.136628,330,52370,97
587725039554396277,178.48140694,-3.17647394,19.582195,17.903141,17.262506,16.993309,16.797052,1231,40,2,62,0.96348,2.314009,93111670200598528,2,0.088435,330,52370,107
587725039554396325,178.57596285,-3.28332262,19.555111,18.160162,17.375343,16.952387,16.638788,1231,40,2,62,2.370977,5.015501,93111670150266880,2,0.137506,330,52370,95
587725039554461832,178.64204495,-3.25664872,19.532846,18.03681,17.228537,16.798044,16.504103,1231,40,2,63,1.576745,4.217134,93111670137683968,2,0.136099,330,52370,92
587725039554658461,179.11094234,-3.20206918,18.877943,17.308937,16.516602,16.100054,15.747032,1231,40,2,66,3.149074,9.166978,93111670024437760,2,0.081376,330,52370,65
587725039554723966,179.28515826,-3.23299496,17.945404,16.050919,15.179689,14.753127,14.41005,1231,40,2,67,2.624805,7.680623,93393137375903744,2,0.046023,331,52368,295
587725039554723979,179.29825933,-3.31022285,19.237825,17.192682,16.100838,15.651898,15.258411,1231,40,2,67,3.326086,10.315813,93393137363320832,2,0.130918,331,52368,292
587725039554789469,179.47168674,-3.26030914,17.90597,17.733358,17.200336,16.686928,16.777657,1231,40,2,68,0.84072,2.232656,93111669802139648,3,0.214695,330,52370,12
587725039554789554,179.48578966,-3.27091232,19.430269,18.018591,17.253994,16.833263,16.505434,1231,40,2,68,2.908814,6.389877,93393137392680960,2,0.082839,331,52368,299
587725039554920628,179.77250219,-3.18860855,19.239166,18.150602,17.668486,17.36982,17.195026,1231,40,2,70,2.661138,5.918324,93393137220714496,2,0.0812,331,52368,258
587725039555182708,180.38915701,-3.1324681,18.81768,16.824539,15.947158,15.523903,15.160177,1231,40,2,74,2.528514,8.210525,93393136818061312,2,0.065296,331,52368,162
587725039555313758,180.56452032,-3.32339536,19.497801,17.121361,16.101652,15.5297,15.066532,1231,40,2,76,5.05912,13.520444,93393136545431552,2,0.068659,331,52368,97
587725039555313771,180.59615409,-3.3063294,17.885118,15.922857,15.020084,14.577296,14.225461,1231,40,2,76,3.615276,11.018437,93393136537042944,2,0.067807,331,52368,95
587725039555313797,180.65624253,-3.24277351,18.303202,17.415728,17.061567,16.648848,16.524368,1231,40,2,76,2.103655,4.954044,93393136524460032,2,0.068291,331,52368,92
587725039555444920,180.95395079,-3.13226552,19.350132,18.075207,17.538052,17.212227,17.065588,1231,40,2,78,3.244657,7.216757,93393136419602432,2,0.078657,331,52368,67
587725039555510439,181.04737102,-3.15681314,18.877478,17.154827,16.258181,15.846678,15.49579,1231,40,2,79,2.402776,7.435579,93393136335716352,2,0.081983,331,52368,47
587725039555510514,181.14354164,-3.21838065,18.239363,16.817633,16.192659,15.798648,15.526441,1231,40,2,79,4.016763,8.78868,93393136377659392,2,0.082062,331,52368,57
587725039555575968,181.23201089,-3.19951506,16.516413,14.995831,14.221226,13.786085,13.394424,1231,40,2,80,5.800729,16.97928,93393136193110016,2,0.019478,331,52368,13
587725039555575977,181.23157482,-3.136507,19.271042,17.365654,16.443647,16.009266,15.66277,1231,40,2,80,1.88118,5.674756,93393136243441664,2,0.087531,331,52368,25
587725039555641449,181.34766143,-3.31449448,18.996658,17.821798,17.233135,16.883747,16.651783,1231,40,2,81,1.550384,3.752108,93393136167944192,2,0.082183,331,52368,7
587725039555772498,181.63568866,-3.31842063,18.74073,17.841587,17.484976,17.195435,17.063166,1231,40,2,83,3.273669,7.658198,93674608015704064,2,0.082062,332,52367,285
587725039555838050,181.8530739,-3.15248113,18.235268,16.790461,16.070181,15.666185,15.320486,1231,40,2,84,3.026773,8.925581,93674608053452800,2,0.025848,332,52367,294
587725039555969185,182.18033757,-3.29163013,18.83584,17.711412,17.046104,16.668171,16.39871,1231,40,2,86,2.425588,6.370797,93674607889874944,2,0.121393,332,52367,255
587725039556034675,182.24132797,-3.19530855,18.72611,17.549509,16.873095,16.514759,16.226498,1231,40,2,87,2.929475,6.082029,93674607902457856,2,0.096594,332,52367,258
587725039556034682,182.24712448,-3.33004934,18.793503,17.200809,16.36828,15.94121,15.616291,1231,40,2,87,3.131979,8.338041,93674607852126208,2,0.107279,332,52367,246
587725039556165734,182.51029495,-3.29101392,18.321201,17.178394,16.587547,16.103367,15.884266,1231,40,2,89,1.738376,4.028397,93674607743074304,2,0.078301,332,52367,220
587725039556165803,182.65419034,-3.23309445,17.750109,16.149723,15.33382,14.837921,14.491976,1231,40,2,89,4.827135,11.602756,93674607726297088,2,0.057584,332,52367,216
587725039556231301,182.72158615,-3.27594245,19.5765,17.738197,16.837463,16.384789,15.982868,1231,40,2,90,2.601089,7.262628,93674607390752768,2,0.108477,332,52367,136
587725039556231330,182.78867672,-3.2633485,19.066593,17.12586,16.24531,15.825574,15.472245,1231,40,2,90,2.095808,5.983636,93674607386558464,2,0.062237,332,52367,135
587725039556231379,182.80563099,-3.28125589,19.535896,17.962807,16.905569,16.458803,16.075451,1231,40,2,90,4.506858,7.710254,93674607403335680,2,0.176314,332,52367,139
587725039556296783,182.82872104,-3.2328523,19.001745,17.939333,17.633299,17.449518,17.297855,1231,40,2,91,3.02753,6.062607,93674607378169856,2,0.034974,332,52367,133
587725039556296812,182.86179006,-3.15065817,18.717945,17.375622,16.58955,16.251741,16.018438,1231,40,2,91,2.51038,6.474872,93674607382364160,2,0.185322,332,52367,134
587725039556296821,182.87201597,-3.19058737,18.958618,17.19879,16.356443,15.950077,15.605174,1231,40,2,91,3.726313,9.977444,93674607407529984,2,0.06155,332,52367,140
587725039556296826,182.87479203,-3.24468363,18.810877,17.423784,16.782232,16.405432,16.129597,1231,40,2,91,3.545467,7.265105,93674607373975552,2,0.062122,332,52367,132
587725039556362415,183.07555887,-3.20017187,18.326387,16.951761,16.282295,15.906469,15.602638,1231,40,2,92,3.238577,7.359344,93674607210397696,2,0.080764,332,52367,93
587725039556493362,183.33185652,-3.17941975,18.245979,16.262255,15.362734,14.901075,14.577546,1231,40,2,94,4.150551,10.745233,93674607059402752,2,0.057752,332,52367,57
587725039556493463,183.31454736,-3.31735533,18.659573,17.205881,16.52136,16.124096,15.834242,1231,40,2,94,3.028244,6.051281,93674607034236928,2,0.057894,332,52367,51
587725039556493505,183.38115469,-3.29746374,19.15605,17.631071,16.83354,16.38118,16.005825,1231,40,2,94,3.052742,6.272011,93674607051014144,2,0.100732,332,52367,55
587725039556558932,183.43497095,-3.2472222,19.314909,17.916878,17.161982,16.748693,16.423738,1231,40,2,95,2.278056,5.509642,93674606887436288,2,0.082736,332,52367,16
587725039556559004,183.53938638,-3.28338807,18.206961,16.725468,15.944261,15.549368,15.267262,1231,40,2,95,5.132933,10.257775,93674606853881856,2,0.098475,332,52367,8
587725039556624565,183.70111606,-3.29328587,18.471802,17.166939,16.627396,16.254976,16.059782,1231,40,2,96,4.122126,8.953315,93674606895824896,2,0.076441,332,52367,18
587725039556821093,184.0247981,-3.30483532,17.440762,15.674081,14.836681,14.405005,14.057298,1231,40,2,99,4.498425,13.742588,93955851127095296,2,0.045465,333,52313,300
587725039556886688,184.18806811,-3.20645557,18.737955,16.80139,15.871202,15.449199,15.111602,1231,40,2,100,2.622767,7.801821,93955850925768704,2,0.079979,333,52313,252
587725039556886701,184.20445451,-3.13199045,18.680698,16.757839,15.744117,15.27875,14.894503,1231,40,2,100,4.322639,13.326676,93955850850271232,2,0.110995,333,52313,234
587725039556886721,184.21313796,-3.1641558,19.577507,17.85038,16.806005,16.328426,15.952498,1231,40,2,100,3.170287,6.649846,93955850833494016,2,0.113418,333,52313,230
587725039556886738,184.23197335,-3.15006615,18.563583,16.880606,15.947492,15.473083,15.116579,1231,40,2,100,3.036963,7.198214,93955850812522496,2,0.112268,333,52313,225
587725039556886789,184.28654823,-3.18952219,19.097109,17.124371,16.115026,15.66037,15.271235,1231,40,2,100,2.887393,9.852173,93955850783162368,2,0.110286,333,52313,218
587725039556886822,184.29533327,-3.28087234,19.545799,18.256115,17.586031,17.178648,16.868431,1231,40,2,100,2.306875,4.308302,93955850778968064,2,0.134349,333,52313,217
587725039557017704,184.52633936,-3.30144369,19.341562,17.533117,16.664948,16.246723,15.917686,1231,40,2,102,3.424137,7.470312,93955850451812352,2,0.09182,333,52313,139
587725039557214345,184.95705296,-3.27541624,19.275997,17.425869,16.449127,15.946231,15.518263,1231,40,2,105,3.050401,8.539361,93955850271457280,2,0.111072,333,52313,96
587725039557214410,185.05277297,-3.23976457,19.123457,17.961689,17.289709,16.941843,16.805826,1231,40,2,105,4.080036,9.100566,93955850258874368,2,0.123015,333,52313,93
587725039557279917,185.13865583,-3.24564283,18.77813,17.332951,16.543938,16.115993,15.77584,1231,40,2,106,3.183522,7.558969,93955850284040192,2,0.130122,333,52313,99
587725039557345397,185.2143993,-3.14058367,19.533117,18.168882,17.689966,17.359152,17.17849,1231,40,2,107,2.793918,6.03718,93955850481172480,2,0.070268,333,52313,146
587725039557410942,185.47804931,-3.30618416,18.887804,17.230242,16.358404,15.945081,15.596072,1231,40,2,108,2.455027,6.78236,93955850065936384,2,0.080332,333,52313,47
587725039557410957,185.36091464,-3.21978316,17.532068,15.76529,14.877453,14.437652,14.0861,1231,40,2,108,6.170453,15.259343,93955850074324992,2,0.09338,333,52313,49
587725039557411078,185.48452387,-3.24827131,19.331593,18.068155,17.316818,16.937366,16.671402,1231,40,2,108,2.661775,6.841068,93955850107879424,2,0.110589,333,52313,57
587725039557476363,185.53173856,-3.25371727,19.319613,17.234825,16.178583,15.690166,15.295613,1231,40,2,109,2.070841,7.370946,93955849940107264,2,0.093514,333,52313,17
587725039557673059,186.06641902,-3.27065745,19.267656,17.977922,17.644831,17.513884,17.432167,1231,40,2,112,2.148155,5.058848,94235951563276288,2,0.110866,334,51993,264
587725039557673122,185.97710178,-3.25544027,18.619553,17.050163,16.231976,15.803267,15.458969,1231,40,2,112,2.761774,6.583902,93955849877192704,2,0.110554,333,52313,2
587725039557738516,186.14390449,-3.3224571,19.405092,17.838486,17.093554,16.658285,16.482048,1231,40,2,113,2.594137,6.507422,94235951705882624,2,0.066259,334,51993,298
587725039557738654,186.16628746,-3.13426332,18.930475,17.899288,17.643805,17.41696,17.309155,1231,40,2,113,2.221866,4.642228,94235951559081984,2,0.089266,334,51993,263
587725039557738686,186.21211243,-3.29588275,18.737823,17.554493,17.082031,16.753201,16.581259,1231,40,2,113,3.516502,7.417927,94235951714271232,2,0.072124,334,51993,300
587725039557804171,186.28723933,-3.32248261,19.422266,18.030376,17.562731,17.243402,17.050806,1231,40,2,114,2.540163,5.195477,94235951697494016,2,0.080606,334,51993,296
587725039557935132,186.59346347,-3.21129976,19.586678,17.958185,17.093363,16.611511,16.288446,1231,40,2,116,2.106174,5.750029,94235951403892736,2,0.122866,334,51993,226
587725039558197379,187.19904199,-3.22762479,18.771318,17.24341,16.564783,16.185278,15.952719,1231,40,2,120,3.411969,6.350454,94235950871216128,2,0.068674,334,51993,99
587725039558197389,187.20663993,-3.17145355,18.309589,17.111828,16.475758,16.044283,15.793821,1231,40,2,120,1.566684,4.052477,94235951059959808,2,0.09952,334,51993,144
587725039558393896,187.67726217,-3.22714965,19.354698,17.516474,16.645281,16.234602,15.912086,1231,40,2,123,1.605788,5.170135,94235950674083840,2,0.06289,334,51993,52
587725039558393976,187.61650682,-3.13241309,19.537338,18.221655,17.441799,17.025906,16.73033,1231,40,2,123,3.432675,7.078898,94235950879604736,2,0.160002,334,51993,101
587725039558393997,187.6399259,-3.21337116,18.788113,17.738607,17.405125,17.127373,17.039705,1231,40,2,123,1.571743,3.653253,94235950896381952,2,0.070966,334,51993,105
587725039558394010,187.66198592,-3.23493834,17.728731,16.530178,16.048044,15.770843,15.552317,1231,40,2,123,3.821134,8.845857,94235950703443968,2,0.041271,334,51993,59
587725039558525067,187.95833615,-3.2064027,18.821455,17.646307,17.226599,16.937199,16.775381,1231,40,2,125,1.785181,3.753244,94235950745387008,2,0.044395,334,51993,69
587725039558656118,188.24114921,-3.26896645,18.954847,17.591053,17.061798,16.757957,16.561792,1231,40,2,127,4.014026,8.529134,94235950497923072,2,0.061457,334,51993,10
587725039558721645,188.39316735,-3.19601487,18.642841,17.298323,16.679903,16.272255,16.009798,1231,40,2,128,2.893647,6.305668,94517456751558656,2,0.06287,335,52000,299
587725039558787122,188.62443214,-3.22166374,19.238728,17.936817,17.444189,17.173977,16.924664,1231,40,2,129,3.47352,7.798198,94517456730587136,2,0.060442,335,52000,294
587725039558787241,188.61651224,-3.26968718,18.031281,16.302177,15.516596,15.097746,14.75565,1231,40,2,129,4.648282,13.295454,94517456755752960,2,0.060369,335,52000,300
587725039558787268,188.6517966,-3.2160716,18.052664,16.922722,16.402546,16.013618,15.789899,1231,40,2,129,2.079777,4.116818,94517456562814976,2,0.059794,335,52000,254
587725039559114933,189.31030283,-3.2655633,19.4251,18.235456,17.670689,17.331003,17.106892,1231,40,2,134,1.621384,3.72216,94517456084664320,2,0.104277,335,52000,140
587725039559180448,189.4511468,-3.15058368,19.304535,17.392828,16.394369,15.960631,15.595598,1231,40,2,135,2.391386,8.136537,94517456080470016,2,0.106482,335,52000,139
587725039559180510,189.53396582,-3.24843808,18.975531,17.100761,16.20269,15.765074,15.395127,1231,40,2,135,2.083367,6.001808,94517455895920640,2,0.070173,335,52000,95
587725039559246061,189.59413646,-3.30686611,19.562426,18.147182,17.47213,17.084181,16.787189,1231,40,2,136,2.06595,5.085148,94517455879143424,2,0.08568,335,52000,91
587725039559311386,189.70827765,-3.16676811,18.635244,18.154299,17.442883,16.926035,16.683485,1231,40,2,137,1.911731,6.093826,94517455912697856,3,0.167838,335,52000,99
587725039559311497,189.73223081,-3.24935228,19.326141,18.161829,17.560789,17.158272,16.919611,1231,40,2,137,1.169336,3.28074,94517455883337728,2,0.064998,335,52000,92
587725039559377008,189.92888383,-3.27814351,19.578079,18.335951,17.755737,17.461693,17.136255,1231,40,2,138,2.425597,5.65201,94517455732342784,2,0.123672,335,52000,56
587725039559508180,190.30152766,-3.28338201,19.21002,17.247583,16.289787,15.864937,15.505751,1231,40,2,140,2.86638,9.463428,94517455522627584,2,0.104685,335,52000,6
587725039559573634,190.34876399,-3.27452026,19.498478,17.450089,16.468946,16.032537,15.656773,1231,40,2,141,1.710882,5.064594,94798927412330496,2,0.103305,336,51999,294
587725039559573647,190.37050097,-3.2537305,18.409407,17.30386,16.852743,16.692791,16.550117,1231,40,2,141,5.677634,13.939249,94798927433302016,2,5.95386E-3,336,51999,299
587725039559639194,190.56612826,-3.14775986,19.366577,18.037502,17.350561,16.956137,16.723682,1231,40,2,142,3.607391,6.424343,94798927399747584,2,0.172113,336,51999,291
587725039559704619,190.67915678,-3.17600298,18.639877,16.977594,16.365379,16.070675,15.835908,1231,40,2,143,2.090286,5.739791,94517455564570624,2,0.066301,335,52000,16
